ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
10497503	0.0001507	7.38e-07	11.677706	6.5775152	1.16345	Kpna2	karyopherin (importin) alpha 2
10433057	0.0001551	7.68e-07	-11.624722	6.5383413	-1.0797675	Calcoco1	calcium binding and coiled coil domain 1
10358476	0.0001551	7.68e-07	-11.624011	6.5378146	-1.49209	Prg4	proteoglycan 4 (megakaryocyte stimulating factor, articular superficial zone protein)
10556463	0.0001554	7.76e-07	-11.610832	6.5280407	-0.856145	Arntl	aryl hydrocarbon receptor nuclear translocator-like
10571705	0.0001554	7.78e-07	-11.607147	6.5253053	-0.96195	Irf2	interferon regulatory factor 2
10360370	0.0001577	7.94e-07	-11.579438	6.5047094	-3.0431225	BC094916	cDNA sequence BC094916
10403938	0.0001593	8.07e-07	11.558761	6.4893056	1.2781275	Hist1h2al///Hist1h2ao///Hist2h2ab///Hist2h2aa2///Hist1h2ai///Hist2h2ac///Hist1h2af///Hist1h2ab///Hist1h2ap///Hist1h2an///Hist1h2ak///Hist1h2ah///Hist1h2ag///Hist1h2ae///Hist1h2ad///Hist1h2ac///Hist1h2aa///Hist3h2a///H2afj///H2afx///Hist2h2aa1///Hist1h3d	histone cluster 1, H2al///histone cluster 1, H2ao///histone cluster 2, H2ab///histone cluster 2, H2aa2///histone cluster 1, H2ai///histone cluster 2, H2ac///histone cluster 1, H2af///histone cluster 1, H2ab///histone cluster 1, H2ap///histone cluster 1, H2an///histone cluster 1, H2ak///histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2ae///histone cluster 1, H2ad///histone cluster 1, H2ac///histone cluster 1, H2aa///histone cluster 3, H2a///H2A histone family, member J///H2A histone family, member X///histone cluster 2, H2aa1///histone cluster 1, H3d
10520392	0.0001612	8.21e-07	-11.535871	6.47222	-1.894955	Rnf32	ring finger protein 32
10491551	0.0001613	8.28e-07	11.524783	6.4639302	0.92071	Exosc9	exosome component 9
10353004	0.0001613	8.30e-07	11.521148	6.4612105	1.4749475	Cks2	CDC28 protein kinase regulatory subunit 2
10362581	0.0001625	8.41e-07	11.50359	6.4480626	1.24327	Tube1	epsilon-tubulin 1
10368670	0.0001644	8.55e-07	11.481234	6.4312897	0.893375	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10565570	0.0001662	8.69e-07	11.460325	6.4155722	2.4324125	Ddias	DNA damage-induced apoptosis suppressor
10496796	0.0001679	8.83e-07	11.439349	6.3997731	1.076275	Ssx2ip	synovial sarcoma, X breakpoint 2 interacting protein
10339756	0.0001692	8.98e-07	-11.418217	6.3838257	-1.1972825		
10601846	0.0001692	8.99e-07	11.415749	6.3819611	1.0746475	Arxes2	adipocyte-related X-chromosome expressed sequence 2
10473384	0.0001704	9.10e-07	11.399529	6.3696966	1.93395	Slc43a3	solute carrier family 43, member 3
10474825	0.0001774	9.57e-07	11.334305	6.3201913	1.1976525	Knstrn	kinetochore-localized astrin/SPAG5 binding
10506680	0.0001774	9.58e-07	11.333113	6.3192839	1.6890325	Ndc1	NDC1 transmembrane nucleoporin
10547985	0.0001787	9.70e-07	-11.317191	6.3071526	-1.61947	Cd27	CD27 antigen
10424779	0.0001819	9.94e-07	11.285716	6.283117	1.30126	Cks2	CDC28 protein kinase regulatory subunit 2
10435329	0.0001819	9.98e-07	11.280672	6.279259	1.0890775	Ccdc14	coiled-coil domain containing 14
10480087	0.0001834	1.01e-06	11.261115	6.2642823	1.11848		
10556216	0.0001834	1.02e-06	11.257099	6.2612035	0.999825	Ipo7	importin 7
10476660	0.0001839	1.02e-06	11.247023	6.253474	0.8627825	Mgme1	mitochondrial genome maintainance exonuclease 1
10353733	0.0001857	1.04e-06	11.222101	6.2343241	1.529335	Prim2	DNA primase, p58 subunit
10480381	0.0001857	1.04e-06	11.221394	6.2337801	1.2375025	Arhgap21	Rho GTPase activating protein 21
10455813	0.0001866	1.06e-06	11.206333	6.2221848	1.3776525	Lmnb1	lamin B1
10527970	0.0001866	1.06e-06	11.200298	6.2175342	1.38324	Gtpbp10///Gtpbp10	GTP-binding protein 10 (putative)///GTP-binding protein 10 (putative)
10357604	0.0001866	1.07e-06	-11.196051	6.2142591	-1.3132875	Ikbke	inhibitor of kappaB kinase epsilon
10409294	0.0001872	1.07e-06	-11.185467	6.2060935	-0.968685	Sptlc1	serine palmitoyltransferase, long chain base subunit 1
10516908	0.0001873	1.08e-06	11.1737	6.1970055	1.1028375	Snora73a	small nucleolar RNA, H/ACA box 73a
10494978	0.0001873	1.09e-06	-11.16077	6.1870076	-1.2814125	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)
10459389	0.0001873	1.09e-06	11.160654	6.1869178	0.910525	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10476362	0.0001873	1.10e-06	11.159549	6.1860628	1.9385875	Mcm8	minichromosome maintenance 8 homologous recombination repair factor
10568174	0.0001908	1.12e-06	-11.129698	6.1629314	-1.2098425	Spn	sialophorin
10491805	0.0001937	1.14e-06	11.104501	6.143357	1.9093125	Plk4	polo-like kinase 4
10379998	0.0001945	1.17e-06	11.078868	6.1233954	1.3106475	Trim37	tripartite motif-containing 37
10497703	0.0001945	1.17e-06	11.077109	6.1220245	1.10651	Mrpl47	mitochondrial ribosomal protein L47
10364650	0.0001945	1.18e-06	-11.069505	6.1160924	-1.98321	Hmha1	histocompatibility (minor) HA-1
10394498	0.0001945	1.18e-06	11.065206	6.1127369	1.6542675	Wdr35	WD repeat domain 35
10410756	0.0001945	1.18e-06	11.064871	6.1124759	1.361775	Slf1	SMC5-SMC6 complex localization factor 1
10453429	0.0001945	1.18e-06	11.060872	6.1093534	0.92559	Pigf	phosphatidylinositol glycan anchor biosynthesis, class F
10436426	0.0001945	1.19e-06	-11.054477	6.1043571	-1.1147625	Orai2	ORAI calcium release-activated calcium modulator 2
10437040	0.0001945	1.20e-06	11.041934	6.0945494	1.40896	Chaf1b	chromatin assembly factor 1, subunit B (p60)
10537246	0.0001945	1.20e-06	11.040022	6.0930535	1.101365	Nup205	nucleoporin 205
10516246	0.0001945	1.20e-06	11.03989	6.0929508	2.15925	Cdca8	cell division cycle associated 8
10385153	0.0001962	1.22e-06	11.02315	6.0798406	1.51092	Spdl1	spindle apparatus coiled-coil protein 1
10520388	0.0001967	1.23e-06	-11.014367	6.0729546	-1.30807	Rbm33	RNA binding motif protein 33
10506058	0.0001967	1.24e-06	-11.004489	6.0652026	-1.36966	Inadl	InaD-like (Drosophila)
10366073	0.0001967	1.24e-06	10.997772	6.0599266	1.7331775	Cep290	centrosomal protein 290
10464642	0.0001967	1.24e-06	-10.996792	6.0591571	-1.2249775	Carns1	carnosine synthase 1
10527801	0.0001968	1.25e-06	10.989762	6.0536316	1.832265	Brca2	breast cancer 2, early onset
10501007	0.0001968	1.26e-06	-10.985251	6.0500847	-2.14189	Chil5	chitinase-like 5
10569485	0.0001985	1.28e-06	-10.964965	6.0341131	-1.998305	Tnfrsf26	tumor necrosis factor receptor superfamily, member 26
10389395	0.0001985	1.28e-06	10.963026	6.0325853	2.296335	Brip1	BRCA1 interacting protein C-terminal helicase 1
10504957	0.0002009	1.30e-06	10.942454	6.0163548	1.54593	Smc2	structural maintenance of chromosomes 2
10341076	0.0002024	1.32e-06	-10.925551	6.0029952	-1.35967		
10357391	0.0002024	1.32e-06	10.918815	5.9976651	1.282225	Zranb3	zinc finger, RAN-binding domain containing 3
10496638	0.0002024	1.33e-06	10.917042	5.9962615	1.27272	Odf2l	outer dense fiber of sperm tails 2-like
10607475	0.0002047	1.35e-06	10.89746	5.9807458	1.442045	Prdx4	peroxiredoxin 4
10574378	0.0002048	1.36e-06	10.884914	5.9707903	1.233415	Gins3	GINS complex subunit 3 (Psf3 homolog)
10534570	0.0002048	1.36e-06	-10.884489	5.9704528	-1.3364975	Orai2	ORAI calcium release-activated calcium modulator 2
10530163	0.0002048	1.37e-06	10.873436	5.961671	1.1363325	Rfc1	replication factor C (activator 1) 1
10544106	0.0002048	1.38e-06	10.871588	5.9602017	1.75701		
10497831	0.0002048	1.38e-06	10.870324	5.9591973	2.9202825	Ccna2	cyclin A2
10598771	0.0002059	1.40e-06	10.853053	5.9454531	2.8331825	Maoa	monoamine oxidase A
10339186	0.0002059	1.40e-06	-10.85016	5.9431492	-1.1130225		
10512935	0.0002059	1.40e-06	10.84756	5.9410778	0.88835	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10407081	0.000207	1.41e-06	10.835887	5.931771	0.8380625	Depdc1b	DEP domain containing 1B
10410235	0.0002092	1.44e-06	-10.814605	5.9147766	-0.9732225		
10385635	0.0002092	1.44e-06	-10.812746	5.9132908	-0.98505	Zfp354c	zinc finger protein 354C
10492671	0.0002157	1.49e-06	10.769505	5.8786496	0.9966	Ppid	peptidylprolyl isomerase D (cyclophilin D)
10427399	0.000216	1.50e-06	-10.762765	5.8732375	-2.36581	Ccdc152	coiled-coil domain containing 152
10538932	0.000217	1.51e-06	10.751899	5.8645047	0.850315	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10539632	0.0002172	1.52e-06	10.743819	5.8580053	1.1939225	Alms1-ps2///Alms1	Alstrom syndrome 1, pseudogene 2///Alstrom syndrome 1
10462796	0.0002172	1.53e-06	10.738092	5.8533954	2.844485	Kif11	kinesin family member 11
10357488	0.0002172	1.53e-06	-10.735598	5.8513871	-1.8474825	Cd55	CD55 molecule, decay accelerating factor for complement
10382998	0.000218	1.54e-06	10.72647	5.8440328	2.547455	Birc5	baculoviral IAP repeat-containing 5
10383920	0.0002206	1.57e-06	10.706402	5.8278414	0.84089	Nefh	neurofilament, heavy polypeptide
10359648	0.0002206	1.58e-06	10.700212	5.8228405	1.3287725	BC055324	cDNA sequence BC055324
10557481	0.0002206	1.58e-06	-10.695768	5.819249	-2.02092	Ypel3	yippee-like 3 (Drosophila)
10499035	0.0002206	1.59e-06	10.689283	5.814005	1.9221175	Mnd1-ps///Mnd1	Mnd1 retrotransposed pseudogene///meiotic nuclear divisions 1
10421981	0.0002206	1.60e-06	10.680787	5.8071298	1.21524	Dis3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease
10453602	0.0002206	1.61e-06	-10.677972	5.8048508	-0.8169725	Gm2889	predicted gene 2889
10415791	0.0002206	1.61e-06	10.677391	5.8043799	0.9261125	Rnaseh2b	ribonuclease H2, subunit B
10578690	0.0002262	1.65e-06	10.642216	5.7758465	2.4278375	Neil3	nei like 3 (E. coli)
10474984	0.0002328	1.71e-06	10.597822	5.7396988	2.8257725	Nusap1	nucleolar and spindle associated protein 1
10529375	0.0002328	1.72e-06	-10.597163	5.7391603	-0.7662425	Mxd4	Max dimerization protein 4
10399391	0.0002337	1.73e-06	10.587551	5.731313	2.19106	Gen1	GEN1, Holliday junction 5' flap endonuclease
10365899	0.0002347	1.75e-06	10.576057	5.72192	0.86363	Cep83	centrosomal protein 83
10371217	0.0002347	1.75e-06	-10.573208	5.7195897	-1.4489675	S1pr4	sphingosine-1-phosphate receptor 4
10517060	0.0002347	1.76e-06	10.568594	5.7158154	0.9947975	Nudc	nudC nuclear distribution protein
10562331	0.0002359	1.78e-06	10.552226	5.702411	0.986725	Uba2	ubiquitin-like modifier activating enzyme 2
10424370	0.0002359	1.78e-06	10.551267	5.7016256	0.8839275	Trib1	tribbles pseudokinase 1
10350046	0.0002359	1.78e-06	-10.548638	5.69947	-1.01814	Kdm5b	lysine (K)-specific demethylase 5B
10538927	0.0002395	1.82e-06	10.521525	5.6772128	0.83353	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10473230	0.0002395	1.83e-06	10.520804	5.6766201	1.1196925	Nup35	nucleoporin 35
10525591	0.0002395	1.85e-06	10.507383	5.6655804	2.60207	Kntc1	kinetochore associated 1
10563780	0.0002395	1.85e-06	10.505443	5.663984	3.101235	E2f8	E2F transcription factor 8
10432294	0.0002395	1.85e-06	-10.505231	5.6638096	-0.8340775	Kmt2d	lysine (K)-specific methyltransferase 2D
10442493	0.0002395	1.85e-06	10.503277	5.6622001	0.946225		
10408666	0.0002441	1.90e-06	10.474435	5.6384183	1.4234425	Rpp40	ribonuclease P 40 subunit
10586184	0.0002441	1.90e-06	10.471173	5.6357245	1.3168675	Tipin	timeless interacting protein
10392464	0.0002463	1.93e-06	-10.456373	5.6234917	-0.8806075	Fam20a	family with sequence similarity 20, member A
10586907	0.0002481	1.95e-06	10.442651	5.612135	2.0214575	Mns1	meiosis-specific nuclear structural protein 1
10447097	0.0002481	1.95e-06	10.438526	5.6087179	1.3955475	Gemin6	gem (nuclear organelle) associated protein 6
10571680	0.0002486	1.96e-06	10.432087	5.6033806	1.3142275	Cenpu	centromere protein U
10390707	0.0002487	1.97e-06	10.426861	5.5990471	2.19398	Top2a	topoisomerase (DNA) II alpha
10350838	0.0002499	1.99e-06	10.416801	5.5906984	2.2615875	2810417H13Rik	RIKEN cDNA 2810417H13 gene
10479765	0.0002506	2.01e-06	10.407232	5.5827498	1.230845	Suv39h2	suppressor of variegation 3-9 homolog 2 (Drosophila)
10425430	0.0002506	2.01e-06	-10.402981	5.5792162	-0.8444075	Tnrc6b	trinucleotide repeat containing 6b
10555695	0.0002506	2.02e-06	10.40075	5.5773614	1.60931	Rrm1	ribonucleotide reductase M1
10475211	0.0002516	2.04e-06	10.387749	5.5665434	0.8873	Haus2	HAUS augmin-like complex, subunit 2
10466676	0.0002516	2.05e-06	10.381835	5.5616176	0.9698525	1110059E24Rik	RIKEN cDNA 1110059E24 gene
10359386	0.0002516	2.05e-06	10.379652	5.5597993	1.147705	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)
10416037	0.0002516	2.05e-06	10.379364	5.5595587	3.067265	Pbk	PDZ binding kinase
10420426	0.000253	2.07e-06	10.368265	5.5503055	2.45443	Ska3	spindle and kinetochore associated complex subunit 3
10402136	0.0002532	2.08e-06	-10.36355	5.546371	-1.30071	Gpr68	G protein-coupled receptor 68
10483401	0.0002554	2.11e-06	10.348671	5.5339449	2.4182275	Spc25	SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)
10417235	0.000256	2.13e-06	10.336426	5.5237052	0.9971475	LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm10408///Gm3500///Gm10409///Gm3383///Gm3264///Gm3095///Gm3020///Gm3002///Gm10340///Gm2897///Gm2237///Gm10406///Gm3317///2610042L04Rik///Gm5796///Gm16440///D830030K20Rik///4930555G01Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm10406///Gm5795	alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 10408///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3095///predicted gene 3020///alpha-takusan pseudogene///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 16440///RIKEN cDNA D830030K20 gene///RIKEN cDNA 4930555G01 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 5795
10417315	0.000256	2.13e-06	10.336426	5.5237052	0.9971475	LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm10408///Gm3500///Gm10409///Gm3383///Gm3264///Gm3095///Gm3020///Gm3002///Gm10340///Gm2897///Gm2237///Gm10406///Gm3317///2610042L04Rik///Gm5796///Gm16440///D830030K20Rik///4930555G01Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm10406///Gm5795	alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 10408///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3095///predicted gene 3020///alpha-takusan pseudogene///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 16440///RIKEN cDNA D830030K20 gene///RIKEN cDNA 4930555G01 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 5795
10491399	0.000256	2.13e-06	10.333782	5.5214926	1.059835		
10350247	0.0002588	2.16e-06	-10.316522	5.5070347	-1.378975	Kif21b	kinesin family member 21B
10463355	0.0002589	2.17e-06	10.312317	5.5035087	1.851675	Scd2	stearoyl-Coenzyme A desaturase 2
10354845	0.0002605	2.19e-06	10.300869	5.4939023	1.1159775	Orc2	origin recognition complex, subunit 2
10436621	0.0002615	2.21e-06	-10.287644	5.4827911	-1.3844825		
10411728	0.0002615	2.22e-06	10.286729	5.4820215	2.005485	Cenph	centromere protein H
10447510	0.0002615	2.22e-06	10.284175	5.4798742	0.811125	Amd2///Amd1	S-adenosylmethionine decarboxylase 2///S-adenosylmethionine decarboxylase 1
10367076	0.0002659	2.28e-06	10.255491	5.4557181	1.301575	Prim1	DNA primase, p49 subunit
10427606	0.0002659	2.28e-06	10.253645	5.4541608	1.314985	Skp2	S-phase kinase-associated protein 2 (p45)
10486172	0.0002659	2.28e-06	10.252399	5.4531101	0.8857275	Rmdn3	regulator of microtubule dynamics 3
10538617	0.0002671	2.30e-06	10.240726	5.4432575	1.1611525	Lancl2	LanC (bacterial lantibiotic synthetase component C)-like 2
10417421	0.0002671	2.31e-06	10.239272	5.4420289	0.928175	LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm3500///Gm10409///Gm3383///Gm3264///Gm3095///Gm3020///Gm10340///Gm2897///Gm2237///Gm10406///Gm3317///2610042L04Rik///Gm5796///Gm5458///4930555G01Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm10406///Gm5795	alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3095///predicted gene 3020///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 5458///RIKEN cDNA 4930555G01 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 5795
10570373	0.0002677	2.32e-06	10.230776	5.4348504	0.9174475	Tfdp1	transcription factor Dp 1
10479749	0.0002677	2.33e-06	10.226216	5.4309943	1.0549525	Rpp38	ribonuclease P/MRP 38 subunit
10512065	0.0002677	2.34e-06	10.223696	5.428863	2.4238075		
10542079	0.0002677	2.34e-06	10.221502	5.4270071	1.89786	Foxm1	forkhead box M1
10361110	0.0002689	2.36e-06	10.212175	5.4191111	1.568505	Dtl	denticleless E3 ubiquitin protein ligase
10411974	0.0002698	2.38e-06	10.203783	5.4120015	1.13002	Ipo11	importin 11
10530832	0.0002698	2.38e-06	10.200493	5.4092126	0.8118375	Noa1	nitric oxide associated 1
10496605	0.0002707	2.40e-06	10.192736	5.402634	1.8178625	Kyat3	kynurenine aminotransferase 3
10400304	0.0002708	2.41e-06	10.188817	5.3993076	1.0094825	Egln3	egl-9 family hypoxia-inducible factor 3
10554094	0.000271	2.42e-06	-10.183901	5.3951345	-1.1102625	Igf1r	insulin-like growth factor I receptor
10556640	0.0002721	2.43e-06	10.175639	5.3881153	1.370415	Ccp110	centriolar coiled coil protein 110
10553935	0.0002732	2.45e-06	10.166931	5.3807111	0.777715	Tarsl2	threonyl-tRNA synthetase-like 2
10340579	0.0002744	2.47e-06	-10.158164	5.3732506	-1.3105075		
10565862	0.0002766	2.50e-06	10.143453	5.3607185	1.266835	Pold3	polymerase (DNA-directed), delta 3, accessory subunit
10462683	0.0002766	2.50e-06	10.141563	5.3591064	1.59717	Pcgf5	polycomb group ring finger 5
10384373	0.0002779	2.52e-06	10.13237	5.3512641	1.9644175	Fignl1	fidgetin-like 1
10486255	0.0002779	2.53e-06	10.128642	5.3480816	1.8452875	Oip5	Opa interacting protein 5
10366277	0.0002779	2.54e-06	10.124846	5.34484	0.986805	E2f7	E2F transcription factor 7
10494565	0.0002798	2.57e-06	-10.110113	5.3322477	-1.3847875	Fmo5	flavin containing monooxygenase 5
10394978	0.0002798	2.57e-06	10.109763	5.331949	2.47734	Rrm2	ribonucleotide reductase M2
10407042	0.0002834	2.61e-06	10.090845	5.3157518	0.965415	Dimt1	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)
10417302	0.0002837	2.63e-06	10.082713	5.3087809	0.925245	LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm3500///Gm10409///Gm3383///Gm3264///Gm3636///Gm3095///Gm3020///Gm3002///Gm10340///Gm2897///Gm2237///Gm10406///Gm3317///2610042L04Rik///Gm5796///Gm16440///D830030K20Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm5795	alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3636///predicted gene 3095///predicted gene 3020///alpha-takusan pseudogene///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 16440///RIKEN cDNA D830030K20 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 5795
